text,category
주 1회 진행되는 진로 수업이 그저 적성 검사지나 돌리고 자습하는 시간으로 전락한 것 같습니다. 아이들이 다양한 직업 세계를 탐색하고 자신의 진로를 진지하게 고민할 수 있도록 외부 전문가 특강이나 직업 체험 프로그램 등을 적극적으로 도입해 주셨으면 합니다. 학교 차원에서 진로 교육의 전문성을 좀 더 높여 주시기를 바랍니다.,수업_학습
"방과 후 영어 보충수업 교재가 학기 중간에 갑자기 바뀌어 부모 입장에서는 교재비가 이중으로 들게 되었습니다. 기존 교재를 절반도 안 썼는데 충분한 설명 없이 새 교재를 강매하는 것 같아 매우 불쾌합니다. 교재를 변경해야만 했던 명확한 사유를 알려주시고, 기존 교재를 환불 처리하거나 끝까지 활용하는 방안을 강구해 주십시오.",수업_학습
"기말고사가 끝난 지 2주가 지났는데 아직도 과목별 성적 이의신청 기간 공지나 가채점 결과 확인이 이루어지지 않고 있습니다. 성적 처리가 지연되면서 방학 중 학원 등록이나 다음 학기 학습 계획을 세우는 데 큰 차질을 빚고 있습니다. 행정 처리를 서둘러 주시고, 평가 결과 공개 일정을 학부모들에게 신속히 안내해 주시기 바랍니다.",수업_학습
고등학교 3학년인데 국어 수업 시간에 수능 연계 교재인 EBS 교재는 거의 다루지 않고 선생님께서 직접 만드신 프린트물로만 수업을 하십니다. 수능이 얼마 남지 않은 시점에서 연계 교재 풀이가 무엇보다 중요한데 수업 방식이 입시 현실과 동떨어져 있는 것 같습니다. EBS 교재를 주교재로 활용하여 수업을 진행해 주실 것을 강력히 건의합니다.,수업_학습
"사회와 역사 과목에서 교과서 대신 매번 나누어주시는 프린트물 관리가 너무 어렵습니다. 아이가 잃어버리는 경우도 많고 순서대로 정리하기도 벅차 시험 기간에 공부할 자료가 부족해 쩔쩔맵니다. 가급적 교과서 위주로 진도를 나가주시고, 꼭 필요한 자료라면 학기 초에 하나의 제본된 책자로 묶어서 배부해 주셨으면 훨씬 수월할 것 같습니다.",수업_학습
"오늘 아이에게 들었는데, 담임 선생님께서 수업 중에 저희 아이에게 다른 아이들 앞에서 심하게 모욕적인 언사를 하며 혼을 내셨다고 합니다. 아이가 수치심에 몹시 상처를 받은 것 같아 부모로서 화가 납니다. 정확히 어떤 상황이었는지 해명을 요구하며, 훈육이 필요하더라도 다른 학생들 앞에서 공개적으로 망신을 주는 일은 없도록 주의해 주십시오.",교사_태도
"수학 선생님께서 평소에 성적이 우수한 특정 아이들만 편애하시고 칭찬 스티커도 그 아이들에게만 몰아주신다는 이야기를 들었습니다. 성적이 조금 부족한 아이들은 선생님의 무관심 속에서 소외감을 느끼며 상처받고 있습니다. 모든 아이들을 차별 없이 공정하게 대해주시고, 작은 노력에도 골고루 칭찬해 주시는 교육자다운 모습을 보여주시길 바랍니다.",교사_태도
"어제 방과 후에 담임 선생님과 전화 상담을 했는데, 내내 귀찮다는 듯한 말투와 한숨을 쉬시는 태도에 무척 당황스러웠습니다. 맞벌이라 낮에 연락을 못 드려 죄송하다고 말씀드렸는데도 빨리 끊으려고만 하셔서 쫓기듯 통화를 마쳤습니다. 학부모와의 소통도 교사의 중요한 역할 중 하나인데, 상담에 임하시는 태도 개선을 정중히 요청드립니다.",교사_태도
"아이가 며칠째 알림장에 부모의 확인 서명을 받아가고, 궁금한 점을 메모하여 보냈음에도 선생님의 피드백이나 확인 도장이 전혀 없습니다. 심지어 아이가 직접 여쭤봐도 나중에 보겠다며 무시하셨다고 합니다. 학부모와 교사의 기본적인 소통 창구인 알림장 관리에 조금만 더 신경을 써주시고, 남긴 메모에 대해서는 꼭 답변을 주셨으면 합니다.",교사_태도
"체육 선생님께서 수업 시간에 아이들에게 '이 새끼, 저 새끼'하며 험한 폭언을 일삼으신다고 합니다. 훈육의 목적이라 하더라도 교사가 학생들에게 욕설을 사용하는 것은 결코 용납될 수 없는 일입니다. 아이들이 선생님의 언행을 무의식적으로 배울까 봐 두렵습니다. 해당 교사의 공식적인 사과와 재발 방지를 위한 학교 측의 조치를 강력히 촉구합니다.",교사_태도
"요즘 시대에 체벌이 금지되어 있음에도 불구하고, 어제 미술 선생님께서 아이들 떠든다며 손들고 서 있게 하거나 오리걸음을 시키셨다고 들었습니다. 이는 명백한 간접 체벌이자 아동 학대 소지가 있는 행동이라고 생각합니다. 교육청에 민원을 넣기 전에 학교 차원에서 먼저 진상을 파악하시고, 합당한 조치 결과를 신속히 알려주시기를 바랍니다.",교사_태도
학급 회의 시간에 아이들이 건의한 '자리 바꾸기 방식 변경' 의견을 담임 선생님께서 쓸데없는 소리라며 묵살하셨다고 합니다. 학생들의 자치 활동을 보장하고 의견을 존중해야 할 교사께서 오히려 독단적으로 학급을 운영하시는 태도는 문제가 있다고 봅니다. 아이들이 스스로 규칙을 정하고 지켜나갈 수 있도록 자율성을 보장해 주셨으면 합니다.,교사_태도
스승의 날을 앞두고 선생님께서 종례 시간에 '너희들 내일 나한테 뭐 해줄 거냐'라며 농담 반 진담 반으로 선물을 암시하는 발언을 하셨다고 아이가 전해주었습니다. 김영란법 시행 이후 작은 캔커피 하나도 조심스러운 마당에 교사로서 오해를 살 만한 발언은 매우 부적절하다고 생각합니다. 학부모들에게 부담을 주는 언행은 삼가 주십시오.,교사_태도
"학교에서 긴급한 공지가 오거나 아이가 아파서 연락을 드려야 할 때, 담임 선생님께서 전화를 아예 받지 않으시고 콜백조차 없으신 경우가 한두 번이 아닙니다. 개인 프라이버시도 중요하지만, 근무 시간 내이거나 긴급 상황일 때는 최소한 문자로라도 피드백을 주셔야 하는 것 아닙니까? 비상 연락망이 제대로 작동될 수 있도록 조치 바랍니다.",교사_태도
"지난주 학부모 총회 때 담임 선생님의 고압적이고 일방적인 진행 방식에 많은 학부모들이 불쾌감을 느꼈습니다. 학부모들의 질문을 자르거나, '어머니들은 잘 모르시겠지만'이라는 무시하는 듯한 화법은 정말 실망스러웠습니다. 학부모를 교육의 파트너로 존중해 주시고, 앞으로의 간담회나 회의에서는 상호 존중하는 태도를 보여주시기를 건의합니다.",교사_태도
"저희 아이가 그림 그리기에 소질이 없지만 나름대로 밤새워 열심히 숙제를 해갔는데, 미술 선생님께서 보시고는 '이게 최선이냐'며 무안을 주셨다고 합니다. 결과물이 다소 부족하더라도 아이의 노력과 과정을 칭찬해 주셨다면 더 발전할 수 있었을 텐데 안타깝습니다. 아이들의 자존감을 깎아내리기보다는 긍정적인 격려를 아끼지 말아 주세요.",교사_태도
"영어 선생님께서 수행평가 조를 짤 때 성적 상위권 아이들끼리만 한 조를 만들어주시고, 성적이 낮은 아이들은 알아서 하라며 방치하셨다는 이야기를 들었습니다. 노골적인 성적 차별이자 학습 분위기를 저해하는 행동이라고 생각합니다. 수준별로 섞어 서로 돕고 배울 수 있도록 공평하게 조 편성을 다시 해 주시기를 강력하게 요구하는 바입니다.",교사_태도
"아침에 배가 아파 화장실에 들르느라 2분 지각을 했는데, 담임 선생님께서 일주일 동안 방과 후에 남아 화장실 청소를 하라는 과도한 벌을 내리셨습니다. 고의적인 상습 지각도 아닌데 사유를 묻지도 않고 이렇게 가혹한 페널티를 주는 것은 납득하기 어렵습니다. 아이의 억울함을 헤아려 주시고 합리적인 수준의 지도를 부탁드립니다.",교사_태도
"어제 담임 선생님 개인 인스타그램에 저희 아이 얼굴이 모자이크 처리도 없이 그대로 올라온 것을 우연히 보게 되었습니다. 교실에서 재미있는 표정을 지었다며 올리신 것 같은데, 학부모의 동의 없이 아이 사진을 SNS에 게시하는 것은 심각한 초상권 침해입니다. 즉각 해당 게시물을 삭제해 주시고, 다시는 이런 일이 없도록 각별히 주의하십시오.",교사_태도
"저희 아이 반에 특정 학생 한 명을 주동자들이 은근히 따돌리는 일이 벌어지고 있는데, 담임 선생님께서는 이를 아시면서도 '아이들끼리의 일'이라며 방관하고 계신다고 들었습니다. 학교 폭력은 초기에 교사가 적극적으로 개입하여 바로잡아야 큰 사고를 막을 수 있습니다. 신속히 사태를 파악하시고 가해 학생들에 대한 적절한 선도 조치를 취해 주세요.",교사_태도
"학생 주임 선생님께서 아침 등굣길에 교복 치마 길이가 짧다며 아이들의 치마를 들춰보거나 다리를 툭툭 치며 지적하신다고 합니다. 복장 규제는 필요하지만, 신체 접촉을 동반한 강압적인 단속 방식은 여학생들에게 큰 수치심을 유발할 수 있는 성희롱적 소지가 다분합니다. 말로서 타이르고 구두로 경고하는 방식의 건전한 생활 지도를 촉구합니다.",교사_태도
"가정환경 조사서에 부모 직업을 적어 낸 이후부터, 담임 선생님께서 아이를 대하는 태도가 눈에 띄게 달라지셨다고 합니다. 전문직 학부모 자녀에게는 친절하게 대하면서, 그렇지 않은 아이들에게는 함부로 대한다는 소문이 파다합니다. 교사가 학생의 가정 형편이나 부모 직업에 따라 선입견을 품고 차별하는 일은 절대 있어서는 안 될 것입니다.",교사_태도
"수업 중에 질문을 하러 교탁으로 간 아이에게 선생님께서 '넌 왜 이렇게 귀찮게 굴어, 꺼져'라는 식으로 반말과 섞인 폭언을 하셨다고 합니다. 믿기 힘든 이야기라 몇 번이나 되물었지만 아이가 눈물까지 흘리며 말하더군요. 교사로서의 품위를 의심케 하는 이 상황에 대해 당장 내일 찾아뵙고 정식으로 항의할 예정이니 면담 시간을 비워두십시오.",교사_태도
"매일 종례 시간이 30분 이상 지연되어 학원 버스를 놓치거나 방과 후 스케줄이 엉망이 되는 일이 비일비재합니다. 담임 선생님께서 그날 화가 나셨다는 이유로 아이들을 꼼짝 못 하게 앉혀두고 설교를 늘어놓으시는 건 일종의 감정풀이 아닌가요? 정해진 하교 시간을 엄수해 주시고, 전달 사항은 요점만 간단히 마쳐 주시기를 간곡히 당부드립니다.",교사_태도
"급식 시간에 아이가 편식을 해서 콩나물을 조금 남겼는데, 급식 지도 선생님께서 이를 보시고는 다 먹을 때까지 자리에서 일어나지 못하게 강요하셨다고 합니다. 구역질을 하면서도 억지로 삼키는 아이를 윽박지르셨다니 부모로서 피가 거꾸로 솟는 심정입니다. 강압적인 식사 지도는 아이에게 트라우마만 남길 뿐이니 절대적으로 지양해 주시길 바랍니다.",교사_태도
"최근 아이가 집안 사정으로 많이 우울해하고 학교생활에 적응을 못 하고 있습니다. 여러 차례 담임 선생님께 전화로 사정을 말씀드리고 각별한 관심과 상담을 부탁드렸음에도 불구하고, 한 달이 넘도록 아이와 단 한 번의 개별 면담도 진행하지 않으셨더군요. 도움이 가장 필요한 학생을 이렇게 방치하시는 선생님의 직무 유기에 깊은 유감을 표합니다.",교사_태도
"과학실에서 비커가 깨졌는데, 선생님께서 전후 사정을 묻지도 않고 평소 장난이 심한 저희 아이를 범인으로 지목하여 몰아세우셨다고 합니다. 나중에 다른 아이의 실수로 밝혀졌음에도 사과 한마디 없이 유야무야 넘어가셨다니 너무 화가 납니다. 아이에게 억울한 누명을 씌운 점에 대해 정식으로 사과해 주시고, 섣부른 판단으로 상처 주는 일 없게 해주세요.",교사_태도
"지난 학부모 공개 수업 때 담임 선생님의 모습은 평소 아이들에게 전해 듣던 모습과 너무나 달랐습니다. 평소에는 소리만 지르시고 칭찬 한 번 없으시다던 분이, 부모님들 앞에서는 천사처럼 웃으며 다정하게 수업하시더군요. 보여주기식 연극에 우롱당한 기분입니다. 평상시에도 공개 수업 때처럼 따뜻하고 열정적인 모습으로 아이들을 지도해 주십시오.",교사_태도
"알림장을 매일 확인하고 있는데, 선생님께서 적어주시는 전달 사항의 글씨가 너무 날림이라 도저히 알아볼 수가 없습니다. 맞춤법이 틀린 경우도 종종 발견되어 교사로서의 기본 자질마저 의심스럽습니다. 학부모들이 정확하게 공지 사항을 숙지할 수 있도록 가급적 인쇄물로 배부해 주시거나 정자로 또박또박 작성해 주시기를 건의드리는 바입니다.",교사_태도
"오늘 담임 선생님과의 학부모 상담에서 1시간 내내 우리 아이의 부족한 점, 산만한 점 등 단점만 지적하시어 얼굴을 들 수가 없었습니다. 부모 입장에서는 학교생활 중 잘하는 점이나 발전 가능성도 듣고 싶은데, 시종일관 부정적인 평가만 늘어놓으시니 기운이 다 빠지더군요. 다음 상담에서는 아이의 장점을 찾아 격려해 주시는 모습도 보여주세요.",교사_태도
"음악 선생님께서 오늘 아침 출근길에 가벼운 접촉 사고가 나셨다며, 수업 시간 내내 짜증을 내시고 아이들의 사소한 장난에도 불같이 화를 내셨다고 합니다. 개인적인 불상사로 기분이 상하신 건 이해하지만, 그 화풀이를 엄한 학생들에게 하는 것은 프로페셔널하지 못한 태도입니다. 공과 사는 엄격히 구분하여 수업에 임해 주시기를 바랍니다.",교사_태도
"체육 시간에 아이가 넘어져 무릎에 피가 나고 심하게 까졌는데도 불구하고, 선생님께서는 '그 정도는 괜찮다'며 양호실에 보내주지도 않으셨다고 합니다. 하교 후 피딱지가 엉겨 붙은 상처를 보고 얼마나 놀랐는지 모릅니다. 아이가 다쳤을 때는 즉각적으로 보건실에서 응급처치를 받을 수 있도록 신속하게 조치해 주셔야 하는 것 아닙니까?",교사_태도
중학교 2학년 아이가 이성 친구와 친하게 지낸다는 이유만으로 담임 선생님께서 교무실로 따로 불러내어 '벌써부터 연애질이냐'며 모욕적인 언사를 하셨다고 합니다. 건전한 교우 관계마저 불건전한 시선으로 바라보고 과도하게 사생활을 통제하려는 선생님의 태도는 구시대적 발상입니다. 아이들의 인권과 감정을 존중하는 지도를 부탁드립니다.,교사_태도
"수업 중 아이가 이해가 안 되는 부분을 질문했는데, 선생님께서 '넌 방금 설명했는데 그것도 모르냐'며 핀잔을 주셔서 아이가 크게 무안을 당했다고 합니다. 그 이후로 저희 아이뿐만 아니라 반 아이들 전체가 질문하는 것을 두려워하게 되었습니다. 모르는 것을 가르쳐주는 곳이 학교입니다. 질문을 장려하고 친절히 답변해 주시는 분위기를 만들어 주세요.",교사_태도
"수학 선생님께서 수업 중에 남학생들에게는 '너희는 이과 가야지', 여학생들에게는 '여자는 꼼꼼하니까 문과가 어울린다'는 식의 성차별적이고 고정관념에 박힌 발언을 자주 하신다고 합니다. 다양한 가능성을 열어두고 꿈을 키워가야 할 아이들에게 성별을 이유로 한계를 짓는 발언은 매우 부적절합니다. 교사로서 성인지 감수성을 높여 주시기 바랍니다.",교사_태도
"도덕 시간에 숙제를 안 해온 아이들을 교단 앞으로 불러 세운 뒤, 다른 친구들에게 '이런 게으른 애들은 커서 뭐가 될까?'라며 조롱 섞인 비난을 하셨다고 들었습니다. 과제 미제출에 대한 합당한 벌을 주실 수는 있으나, 인격을 모독하고 급우들 앞에서 공개적으로 수치심을 주는 행위는 교육 폭력이나 다름없습니다. 정중한 사과를 요구합니다.",교사_태도
"저희 아이가 지난달에 전학을 왔는데, 낯선 환경에 적응하느라 매일 밥도 혼자 먹고 쉬는 시간에도 혼자 엎드려 있다고 합니다. 그런데도 담임 선생님께서는 전학생이 잘 적응하고 있는지 묻거나 짝꿍을 맺어주는 등의 최소한의 배려조차 없으시더군요. 소속감을 느낄 수 있도록 선생님께서 먼저 다가가 살뜰히 챙겨주시면 정말 감사하겠습니다.",교사_태도
"저희 아이는 경계선 지능을 가진 특수 교육 대상자입니다. 일반 학급에 통합되어 수업을 듣고 있는데, 담임 선생님께서 진도가 늦어진다며 아이를 맨 뒷자리에 방치하고 없는 사람 취급하신다고 합니다. 통합 교육의 취지를 완전히 무색하게 만드는 처사입니다. 장애 아동도 차별 없이 동등한 교육 기회를 누릴 수 있도록 세심한 배려를 촉구합니다.",교사_태도
담임 선생님께서 쉬는 시간에도 아이들이 복도에 나가는 것을 금지하고 무조건 자리에 앉아 조용히 책만 읽게 통제하신다고 합니다. 수업 시간에 집중하기 위해서는 쉬는 시간에 화장실도 가고 친구들과 가볍게 대화하며 긴장을 푸는 시간도 반드시 필요합니다. 군대도 아니고 10살짜리 아이들에게 너무 가혹한 통제이니 규칙을 조금 완화해 주세요.,교사_태도
체육 대회 연습 중에 줄을 빨리 안 섰다는 이유로 땡볕이 내리쬐는 운동장에서 반 전체 아이들에게 쪼그려 뛰기 50번의 단체 기합을 주셨다고 들었습니다. 한두 명의 잘못을 연대 책임으로 물어 단체로 체벌하는 방식은 부당하다고 생각합니다. 규칙을 어긴 학생에게만 개별적으로 합리적인 페널티를 부여하는 방식으로 지도 방법을 바꿔 주십시오.,교사_태도
"아이들끼리 사소한 말다툼이 있었는데, 담임 선생님께서 억지로 서로 악수하고 포옹하게 하며 강제 화해를 시키셨다고 합니다. 감정이 풀리지도 않은 상태에서 보여주기식 화해를 강요하는 것은 오히려 마음속 응어리만 키울 뿐입니다. 아이들의 감정을 충분히 들어주시고 스스로 갈등을 해결할 수 있도록 중재자 역할만 해 주시기를 정중히 건의합니다.",교사_태도
"여학생들이 체육복을 갈아입을 마땅한 탈의실이 없어 교실에서 문을 잠그고 갈아입는데, 남자 담임 선생님께서 노크도 없이 불쑥불쑥 문을 열고 들어오셔서 아이들이 기겁하는 일이 잦다고 합니다. 사춘기 여학생들의 프라이버시를 전혀 존중하지 않는 무신경한 행동에 깊은 불쾌감을 느낍니다. 환복 시간 동안은 교실 출입을 삼가시거나 미리 꼭 노크해 주세요.",교사_태도
"아이의 결석 문제로 오전에 장문의 문자를 남겼으나 하루 종일 '읽음' 표시만 뜨고 아무런 답장이 없으셨습니다. 바쁘실 테니 이해하려 했으나, 며칠 뒤 다른 엄마가 보낸 간식 찬조 문자에는 바로 답장을 하셨다는 사실을 알고 몹시 불쾌했습니다. 학부모의 연락을 선택적으로 무시하시는 태도는 교사로서의 자질이 부족해 보입니다. 시정 바랍니다.",교사_태도
사회 수업 시간에 담임 선생님께서 전화를 받으러 나가시거나 교무실에 서류를 갖다주신다며 자리를 비우시는 시간이 너무 잦다고 합니다. 심할 때는 20분 넘게 아이들끼리만 교실에 방치되어 자습을 했다고 하더군요. 학생들의 정당한 학습권을 침해하는 명백한 근무 태만 행위입니다. 수업 시간 이탈을 자제해 주시고 본연의 임무에 충실해 주십시오.,교사_태도
"상담 시간에 제가 조심스럽게 털어놓은 저희 가정의 경제적 어려움이나 이혼 숙려 기간이라는 개인적인 가정사를, 선생님께서 다른 학부모들이나 동료 교사들에게 무심코 발설하고 다니신다는 소문을 들었습니다. 비밀 보장이 생명인 교사가 학생의 민감한 개인 정보를 함부로 누설한 것에 대해 큰 분노를 느낍니다. 당장 교장실로 항의 방문하겠습니다.",교사_태도
서관 2층 여자 화장실에서 하수구 냄새가 너무 심하게 올라와 아이들이 구역질을 할 정도라고 합니다. 게다가 청소도 제대로 안 되어 있어 변기에 오물이 묻어 있는 경우가 다반사라고 하네요. 아이들이 하루 종일 생활하는 공간인 만큼 쾌적한 환경 유지는 필수입니다. 청소 인력을 충원하시거나 배관 점검을 통해 악취 문제를 조속히 해결해 주세요.,시설_환경
"연일 35도를 웃도는 폭염인데 3학년 2반 교실 에어컨이 고장 난 지 벌써 3일째라고 합니다. 아이들이 땀띠가 나고 두통을 호소하며 정상적인 수업을 받지 못하고 있습니다. 학교 측에서는 부품이 없다는 핑계만 대고 있는데, 선풍기 몇 대로는 어림도 없습니다. 이동식 에어컨이라도 긴급히 설치해 주시거나 다른 교실로 임시 이동시켜 주십시오.",시설_환경
어제 아이가 운동장 모래놀이터에서 놀다가 흙 속에 묻혀 있던 깨진 유리 조각에 손을 베여 바늘로 꿰매는 사고를 당했습니다. 정기적으로 모래를 뒤집고 이물질을 걸러내는 작업을 전혀 하지 않으시는 건가요? 자칫하면 아이들 눈이나 얼굴에 찔릴 수도 있는 아찔한 상황입니다. 전면적인 모래 교체 및 철저한 이물질 제거 작업을 강력히 촉구합니다.,시설_환경
급식실 식판과 수저에서 덜 씻긴 고춧가루나 밥알이 눌어붙어 있는 것을 여러 번 발견했다고 아이가 불평합니다. 단체 급식의 생명은 위생인데 식기 세척 상태가 이토록 불량하다니 식중독이라도 걸릴까 무척 불안합니다. 식기세척기 성능을 점검하시고 배식 전 조리 종사원들의 철저한 육안 검수 과정을 거쳐 청결한 식기를 제공해 주시기를 바랍니다.,시설_환경
"한겨울 영하의 날씨인데도 학교에서 에너지 절약을 이유로 교실 난방 온도를 18도에 맞춰두어 아이들이 패딩을 입고 오들오들 떨며 수업을 듣고 있습니다. 손이 시려 연필도 제대로 쥐지 못하다고 하네요. 아이들의 건강과 면학 분위기 조성을 위해 교실 적정 온도를 22도 이상으로 올려 주시고, 중앙 통제식 난방 시스템도 개선해 주셨으면 합니다.",시설_환경
"비가 오는 날이면 본관 중앙 계단 복도 바닥이 너무 미끄러워서 아이들이 넘어져 엉덩방아를 찧는 일이 비일비재합니다. 저학년 아이들은 뼈가 약해 자칫 큰 골절 사고로 이어질 수 있습니다. 복도 바닥에 미끄럼 방지 매트를 깔아주시거나, 비 오는 날에는 물기 제거 전담 인력을 배치하여 안전사고를 미연에 방지해 주시기를 정중하게 건의드립니다.",시설_환경
동관 3층에서 4층으로 올라가는 계단 손잡이 난간이 덜컹거리고 나사가 풀려 있어 아이들이 장난을 치며 기대다가 밑으로 추락할 위험이 커 보입니다. 학기 초부터 아이들이 계속 흔들린다고 이야기했다는데 아직도 수리가 안 된 이유를 모르겠습니다. 대형 사고가 발생하기 전에 학교 시설물 안전 점검을 실시하고 즉각적인 보수 공사를 진행해 주세요.,시설_환경
"실내 체육관 바닥에 먼지가 너무 많아서 아이들이 한 시간만 체육을 하고 와도 양말이 새까매지고 콧물이 줄줄 흐릅니다. 환기 시설도 제대로 작동하지 않아 공기가 무척 탁하다고 하네요. 호흡기 질환을 유발할 수 있는 심각한 문제입니다. 대형 공기청정기를 추가로 설치해 주시고, 매일 아침 체육관 바닥 물걸레 청소를 실시해 주시기를 바랍니다.",시설_환경
"각 층 복도에 설치된 정수기 필터를 언제 마지막으로 교체하셨는지 투명하게 공개해 주십시오. 물에서 쇠맛이 나고 쾌쾌한 냄새가 난다며 아이들이 학교에서 물을 마시지 않고 참았다가 집에 와서 허겁지겁 마시고 있습니다. 정수기 청결 상태와 필터 교체 주기를 철저히 준수해 주시고, 수질 검사 결과표를 정수기 옆에 상시 부착해 두시길 요청합니다.",시설_환경
저희 아이 반 교탁과 아이들 책걸상이 너무 낡아서 모서리 시트지가 다 벗겨져 있습니다. 튀어나온 합판 가시에 아이들이 긁혀서 옷이 찢어지고 살갗이 벗겨지는 상처를 자주 입고 옵니다. 게다가 의자 다리 길이는 맞지도 않아 덜그럭거린다고 하네요. 아이들 체형과 안전에 맞는 새 책걸상으로 전면 교체해 주시기를 학부모 대표로서 강력히 건의합니다.,시설_환경
교실 칠판이 구형 물칠판이라 창문을 통해 들어오는 햇빛에 반사되어 뒷자리나 사이드에 앉은 아이들은 판서 글씨가 아예 보이지 않는다고 합니다. 눈도 금방 피로해지고 시력 저하가 우려됩니다. 요즘 다른 학교들은 대부분 빛 반사가 적은 전자 칠판이나 무광 분필 칠판으로 교체하는 추세입니다. 우리 학교도 쾌적한 시청각 환경을 조성해 주십시오.,시설_환경
학기 초에 배정받은 개인 사물함 문짝이 떨어져 나가 자물쇠를 채울 수가 없어 아이가 무거운 교과서와 개인 물품을 매일 가방에 싸 들고 다니고 있습니다. 어깨가 아프다고 파스까지 붙일 정도입니다. 행정실에 수차례 고쳐 달라고 말했는데도 한 달째 감감무소식이라니 답답합니다. 신속히 사물함을 수리하거나 남는 새 사물함으로 교체해 주시기 바랍니다.,시설_환경
"방과 후에 아이가 숙제를 하려고 학교 도서관에 갔는데, 열람실 책상과 의자 개수가 전교생 수에 비해 턱없이 부족하여 바닥에 쭈그려 앉아 책을 봤다고 합니다. 장서 수도 부족하지만 아이들이 편하게 앉아 책을 읽을 수 있는 기본적인 인프라마저 부족한 현실이 안타깝습니다. 도서관 리모델링을 통해 열람 공간을 확충해 주시기를 긍정적으로 검토해 주세요.",시설_환경
"보건실에 있는 침대 이불과 베개에서 퀴퀴한 땀 냄새가 나고 얼룩이 묻어 있어, 배가 아파 누워있던 아이가 더 불쾌감을 느꼈다고 합니다. 아픈 아이들이 잠시 쉬며 안정을 취하는 공간인데 위생 관리가 이토록 허술해서야 되겠습니까? 침구류 세탁 주기를 단축하시고 정기적인 일광 소독을 실시하여 청결하고 포근한 보건실 환경을 만들어 주시길 바랍니다.",시설_환경
과학실에서 화학 실험을 자주 하는데 환풍기가 고장 났는지 작동하지 않아 교실 안에 독한 가스 냄새가 가득 찬다고 합니다. 아이들이 머리가 아프고 눈이 따갑다고 고통을 호소하고 있습니다. 환기가 제대로 되지 않는 밀폐된 공간에서의 유독성 실험은 매우 위험합니다. 즉각 환기 시스템을 수리하시고 정상 작동 확인 전까지는 실험 수업을 중단해 주십시오.,시설_환경
"음악실 방음벽이 너무 얇은지, 옆 반에서 단소나 리코더를 부는 소리가 그대로 들려와 수업에 전혀 집중할 수가 없다고 합니다. 심지어 바로 위층이 고학년 교실이라 층간 소음 민원도 잦다고 들었습니다. 쾌적한 음악 수업과 타 학급의 학습권 보장을 위해 음악실 벽면에 방음재를 보강하는 공사를 방학 기간을 이용해 꼭 진행해 주셨으면 좋겠습니다.",시설_환경
"미술실 세면대 4개 중 3개가 꽉 막혀 물이 전혀 내려가지 않고 있습니다. 물감 묻은 붓과 팔레트를 씻으려다 땟물이 역류하여 아이들 교복 소매가 다 버렸습니다. 찰흙이나 물감 찌꺼기 때문에 배관이 막힌 것 같은데, 뚫어뻥 같은 임시방편 말고 전문 업체를 불러 하수관을 시원하게 뚫어주십시오. 아이들이 쾌적하게 뒷정리를 할 수 있게 도와주세요.",시설_환경
"학교 후문 바로 옆에서 진행 중인 아파트 신축 공사 현장의 소음과 분진이 너무 심각합니다. 수업 중에 선생님 목소리가 안 들릴 정도로 쿵쾅거리고, 창문을 열면 먼지가 뽀얗게 들어와 책상이 까매집니다. 학교 차원에서 시공사에 강력히 항의하여 소음 방지벽 증축 및 공사 시간 조정을 요구해 주시고, 관할 구청에도 적극적으로 민원을 제기해 주십시오.",시설_환경
아이들 등하굣길 통학로에 설치된 노란색 안전 펜스가 군데군데 찌그러지고 파손된 채 날카로운 철사가 삐져나와 있어 지나가는 아이들 옷이 걸리거나 살이 베일 위험이 큽니다. 어린이 보호구역 내의 시설물은 안전이 최우선입니다. 지자체와 협의하시어 파손된 안전 펜스를 즉각 보수하고 튼튼하고 안전한 재질로 전면 교체해 주시기를 강력히 요구하는 바입니다.,시설_환경
자전거로 등하교하는 학생들이 많은데 자전거 보관소에 비가림막이 설치되어 있지 않아 비나 눈이 오는 날이면 안장과 체인이 다 젖어 녹슬고 고장 나기 일쑤입니다. 자전거 이용을 권장하면서 정작 보관 시설은 이토록 열악하다니 아쉽습니다. 비바람을 막을 수 있는 지붕 형태의 튼튼한 비가림막 구조물을 조속히 설치해 주시기를 정중하게 건의드립니다.,시설_환경
"쓰레기 분리수거장이 후문 쪽 식당 바로 옆에 위치해 있어 잔반 통과 섞여 썩는 냄새가 진동을 합니다. 파리와 모기 등 해충이 들끓어 미관상으로도 좋지 않고 위생적으로도 매우 불결합니다. 쓰레기장 위치를 학생들 동선과 떨어진 구석으로 이전해 주시거나, 매일 철저한 물청소와 방역 소독을 통해 악취를 근본적으로 차단해 주시길 간곡히 부탁드립니다.",시설_환경
"여름철이 다가오는데 교실 창문 방충망이 여기저기 찢어지고 구멍이 나 있어 모기와 벌레들이 교실로 무자비하게 들어옵니다. 아이들이 모기에 물려 긁느라 수업에 집중하지 못하고, 벌레를 쫓느라 교실 안이 매번 아수라장이 된다고 하네요. 본격적인 장마와 폭염이 시작되기 전에 전 교실의 방충망 파손 여부를 전수조사하고 새것으로 꼼꼼히 교체해 주십시오.",시설_환경
