text,category,urgency,department
체험학습 절차와 관련해 학교 운영 방식에 대해 문의드릴 부분이 있습니다. 가정에서도 확인할 수 있도록 추가 공지를 부탁드립니다,기타,낮음,행정실
체험학습 절차와 관련해 학교 운영 방식에 대해 문의드릴 부분이 있습니다. 담당 부서에서 확인 후 답변해 주시면 감사하겠습니다,기타,낮음,행정실
체험학습 절차와 관련해 학교 운영 방식에 대해 문의드릴 부분이 있습니다. 혼란이 없도록 안내 내용을 보완해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 가정에서 확인해야 할 내용이 명확하지 않았습니다. 관련 기준과 절차를 안내해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 가정에서 확인해야 할 내용이 명확하지 않았습니다. 가정에서도 확인할 수 있도록 추가 공지를 부탁드립니다,기타,낮음,행정실
준비물 공지와 관련해 가정에서 확인해야 할 내용이 명확하지 않았습니다. 담당 부서에서 확인 후 답변해 주시면 감사하겠습니다,기타,낮음,행정실
준비물 공지와 관련해 가정에서 확인해야 할 내용이 명확하지 않았습니다. 혼란이 없도록 안내 내용을 보완해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 안내된 절차에 대해 추가 설명이 필요합니다. 관련 기준과 절차를 안내해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 안내된 절차에 대해 추가 설명이 필요합니다. 가정에서도 확인할 수 있도록 추가 공지를 부탁드립니다,기타,낮음,행정실
준비물 공지와 관련해 안내된 절차에 대해 추가 설명이 필요합니다. 담당 부서에서 확인 후 답변해 주시면 감사하겠습니다,기타,낮음,행정실
준비물 공지와 관련해 안내된 절차에 대해 추가 설명이 필요합니다. 혼란이 없도록 안내 내용을 보완해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 일정과 준비 사항을 다시 확인하고 싶습니다. 관련 기준과 절차를 안내해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 일정과 준비 사항을 다시 확인하고 싶습니다. 가정에서도 확인할 수 있도록 추가 공지를 부탁드립니다,기타,낮음,행정실
준비물 공지와 관련해 일정과 준비 사항을 다시 확인하고 싶습니다. 담당 부서에서 확인 후 답변해 주시면 감사하겠습니다,기타,낮음,행정실
준비물 공지와 관련해 일정과 준비 사항을 다시 확인하고 싶습니다. 혼란이 없도록 안내 내용을 보완해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 학부모 입장에서 궁금한 부분이 남아 있습니다. 관련 기준과 절차를 안내해 주시기 바랍니다,기타,낮음,행정실
준비물 공지와 관련해 학부모 입장에서 궁금한 부분이 남아 있습니다. 가정에서도 확인할 수 있도록 추가 공지를 부탁드립니다,기타,낮음,행정실
준비물 공지와 관련해 학부모 입장에서 궁금한 부분이 남아 있습니다. 담당 부서에서 확인 후 답변해 주시면 감사하겠습니다,기타,낮음,행정실
준비물 공지와 관련해 학부모 입장에서 궁금한 부분이 남아 있습니다. 혼란이 없도록 안내 내용을 보완해 주시기 바랍니다,기타,낮음,행정실
학교 홈페이지와 가정통신문 앱이 수시로 먹통이 되어서 중요한 공지사항이나 학사일정을 제때 확인하지 못하는 일이 비일비재합니다. 이번에도 수행평가 일정 변경 공지를 학부모 앱 오류 때문에 뒤늦게 확인해서 아이가 준비를 제대로 못 해 학교 가기를 싫어하게 되었습니다. 계속 같은 문제가 반복되고 있는데 시스템 관리 업체 탓만 하며 방치하는 학교 측의 행정이 정말 이해가 되지 않습니다. 여러 번 말씀드렸는데 달라진 것이 없고 소통 부족으로 학부모들의 답답함만 커지고 있으니 너무 화가 납니다. 학부모 입장에서 납득하기 어려운 미숙한 전산 운영에 대해 책임 있는 설명이 필요하며 신속한 서버 증설과 안정화 대책을 요구합니다,수업/학습 문제,보통,교무부
학교 행정실 직원들의 오만하고 불친절한 민원 응대 태도 때문에 전화 통화를 할 때마다 가슴이 답답하고 너무 화가 납니다. 교육비 납부 확인차 전화를 걸었는데 귀찮다는 듯 한숨을 쉬며 담임교사에게 물어보라고 책임을 떠넘기는데 공무원으로서 최소한의 친절함도 찾아볼 수 없어 매우 실망스럽습니다. 여러 번 행정실 태도 개선을 요구하는 글이 올라오는 것으로 아는데 계속 같은 문제가 반복되고 있으니 학부모 입장에서 납득하기 어렵습니다. 우리 아이들이 보고 배우는 학교라는 공간에서 왜 이런 고압적인 태도가 방치되는 건가요. 더 이상 그냥 넘기기 어려우니 행정실 전 직원에 대한 친절 교육과 무책임한 응대 태도에 대한 해명을 촉구합니다,수업/학습 문제,보통,교무부
졸업앨범 제작 업체 선정 과정과 비용 책정 기준이 불투명하여 많은 학부모들이 불신과 의구심을 품고 있습니다. 다른 학교에 비해 앨범 비용이 터무니없이 비싼데도 사진의 화질이나 구성 샘플은 형편없어서 소통 부족과 리베이트 의혹까지 제기되는 상황입니다. 아이도 앨범 샘플을 보더니 디자인이 너무 촌스럽다며 학습 의욕이 크게 떨어졌다며 촬영하기 싫다고 투덜댑니다. 학운위 회의록을 봐도 구체적인 예산 집행 내역이 공개되지 않아 답답함만 누적되고 있습니다. 도대체 왜 이런 식으로 불투명하게 학교가 운영되는 건가요. 더 이상 그냥 넘기기 어려우니 업체 선정 회의록과 상세 견적서를 투명하게 공개해 주십시오,수업/학습 문제,보통,교무부
방과 후 학교 수강신청 시스템이 매번 선착순 방식으로만 진행되다 보니 접속자가 몰려 서버가 다운되고 신청조차 못 하는 악순환이 반복됩니다. 맞벌이 가정이라 대기 순번에도 들지 못해 아이가 원하는 컴퓨터 수업을 듣지 못하게 되었고 방치되었다고 느끼는 상황에서 집에 와서 울었습니다. 이 때문에 사교육으로 눈을 돌려야 해서 가정에서 추가 학습 부담이 커졌는데 학교 방과 후 프로그램이 왜 존재하는지 회의감이 듭니다. 여러 번 추첨제 도입이나 반 설정을 늘려달라고 문의했지만 개선되지 않았고 소통 부족으로 일관하니 매우 실망스럽습니다. 학부모 입장에서 납득하기 어려운 선착순 지옥을 개선해 주십시오,수업/학습 문제,보통,교무부
학교 주변 골목길이 이면도로인데도 불구하고 하교 시간만 되면 학원 차량과 불법 주정차 차량으로 뒤엉켜 아이들의 보행 안전이 심각하게 위협받고 있습니다. 주차 단속이나 교통 정리를 해야 할 정직원이나 담당교사가 한 명도 배치되지 않아 대형 사고 위험이 도처에 깔려 있는데 학교는 교문 밖 일이라며 방치하고 있습니다. 아이는 차들 사이로 아슬아슬하게 걸어오다가 백미러에 부딪칠 뻔했다며 사색이 되어 불안해합니다. 여러 번 말씀드렸는데 달라진 것이 없고 지자체 탓만 하니 정말 이해가 되지 않습니다. 아이들의 소중한 목숨권이 걸린 중대한 안전사고 위험이니만큼 책임 있는 설명과 강력한 단속을 원합니다,수업/학습 문제,높음,교무부
교복 공동구매로 배정받은 교복의 재질이 너무 뻣뻣하고 바느질 마감이 엉망이라 아이가 입을 때마다 피부 가려움증을 호소하고 있습니다. 치수 측정도 엉망으로 되어서 바지 길이가 터무니없이 짧은데도 업체는 교환을 거부하고 학교는 중재 노력 없이 방치하고 있으니 너무 화가 납니다. 아이는 교복 입기가 부끄럽다며 학교 가기를 싫어하게 되었고 학부모 입장에서 납득하기 어려운 저품질 교복에 분노가 치밀어 오릅니다. 여러 번 담당교사를 통해 교복 품질 불만을 접수했으나 소통 부족으로 업체 대변인 같은 소리만 하니 매우 실망스럽습니다. 철저한 품질 조사와 업체 변경을 강력히 항의합니다,수업/학습 문제,보통,교무부
학교발전기금이나 학부모회비를 반강제적으로 징수하는 분위기를 조성하여 학부모들에게 심각한 정신적 경제적 부담과 압박을 주고 있습니다. 학기 초 면담 신청을 하려면 발전기금 납부 여부가 영향을 미치는 것처럼 은연중에 눈치를 주는데 공교육 현장에서 왜 이런 불법 찬조금 조장 행태가 방치되는 건가요. 돈을 내지 않은 가정의 아이가 교실에서 불이익을 받거나 방치되었다고 느끼는 상황이 생길까 봐 걱정과 불안이 가득합니다. 여러 번 이런 구태의연한 모금 방식을 시정해 달라고 문의했지만 개선되지 않았고 불신만 깊어집니다. 더 이상 그냥 넘기기 어려우니 투명한 운영과 강제 징수 중단을 요구합니다,수업/학습 문제,보통,교무부
학교 안에서 외부 상업 업체의 홍보성 교육 프로그램이나 무료 검사를 빙자한 개인정보 수집 행위가 버젓이 허용되어 불쾌감을 지울 수 없습니다. 아이가 학교에서 심리검사를 받았다며 들고 온 유인물에 학부모 전화번호와 주소 등 민감한 개인정보를 적어 내게 유도했는데 알고 보니 사설 학원의 마케팅 수단이었습니다. 학교가 학생들의 개인정보 유출 사고 위험을 방치하고 상업 활동의 무대로 전락하도록 허락한 태도가 정말 이해가 되지 않습니다. 여러 번 학교 측에 상업적 소통 부족 문제를 지적했으나 달라진 것이 없으니 매우 실망스럽고 책임 있는 설명과 사과가 필요합니다,수업/학습 문제,높음,교무부
주말이나 방학 기간 동안 학교 운동장과 체육 시설을 외부 조기축구회나 성인 단체에 무분별하게 대여해 주어 정작 우리 학생들이 시설을 이용하지 못하고 있습니다. 외부인들이 교정에 들어와 담배를 피우고 쓰레기를 무단 투기하여 월요일 아침마다 교실 주변과 운동장이 불결하고 범죄 사고 위험까지 도사리고 있습니다. 아이는 주말에 학교에서 친구들과 축구를 하려다가 쫓겨났다며 억울함에 집에 와서 울었습니다. 학생들의 복지를 최우선으로 해야 할 학교가 도대체 왜 이런 식으로 영리 목적인 것처럼 운영되는 건가요. 여러 번 외부인 출입 통제를 요구했으나 달라진 것이 없어 강력히 항의합니다,수업/학습 문제,보통,교무부
도서관 신간 도서 구입 예산이 책정되어 있음에도 불구하고 몇 년째 아이들이 읽을 만한 유익한 책은 없고 낡고 훼손된 서적들만 서가에 방치되어 있습니다. 아이가 과제 수행이나 독후감 작성을 위해 도서관에 가도 필요한 자료가 전혀 없어 학습 의욕이 크게 떨어졌고 가정에서 도서 구입 추가 비용 부담이 커졌습니다. 사서교사나 담당교사의 무성의한 도서 관리 체계와 소통 부족에 학부모 입장에서 납득하기 어렵고 실망이 큽니다. 계속 같은 문제가 반복되고 있는데 도서관 운영비 지출 내역을 투명하게 공개해 주시고 학생들이 원하는 인문 과학 도서를 즉각 확충해 주시길 책임 있는 설명과 함께 요구합니다,수업/학습 문제,보통,교무부
학교 지정 두발 규정과 용모 단속 기준이 시대착오적이고 지나치게 권위주의적이어서 아이들의 기본적 인권을 심각하게 침해하고 있습니다. 귀밑 몇 센티미터인지 자로 재고 양말 색상까지 규제하며 위반 시 벌점을 남발하는 평가 방식 불만 때문에 아이들이 극심한 스트레스를 받고 있습니다. 우리 아이는 단속에 걸려 교문 앞에서 망신을 당했다며 억울함에 울었고 학교 가기를 싫어하게 되었습니다. 생활지도라는 명목하에 자행되는 강압적인 인권침해 행태를 더 이상 그냥 넘기기 어렵습니다. 여러 번 학생회 의견을 수렴해 규정을 완화해 달라고 건의했으나 소통 부족으로 무시당했으니 강력히 항의합니다,수업/학습 문제,보통,교무부
생리통이 심한 여학생들을 위한 생리공결제 사용 절차가 너무 까다롭고 교사들의 인식이 낮아 아이들이 제대로 권리를 보장받지 못하고 있습니다. 아이가 생리통으로 도저히 등교하기 어려워 병원 진단서와 소견서까지 제출했는데도 담임교사가 무단결석 운운하며 눈치를 주어 아이가 교실에서 아픔을 참고 방치되었다고 느끼는 상황을 겪었습니다. 인권침해와 정서적 학대나 다름없는 고압적인 응대 태도에 너무 화가 나고 학부모 입장에서 납득하기 어렵습니다. 진도 문제나 학업 격차가 우려되어 아픈 몸을 이끌고 간 아이의 건강 안전사고 위험은 안중에도 없는지 책임 있는 설명과 제도 개선이 시급합니다,수업/학습 문제,높음,교무부
학교 매점에서 판매하는 간식류의 영양 성분 표시가 부실하고 유통기한이 임박한 불량식품 수준의 제품들이 버젓이 유통되고 있어 위생 불신이 팽배합니다. 탄산음료와 고열량 저영양 식품 위주로 판매하다 보니 아이들의 건강을 해치고 식중독 사고 위험까지 우려되는데 학교는 임대료 수입에만 급급한가요. 아이는 매점 음식을 먹고 배가 아프다며 밤새 구토 증세를 보여 학부모 입장에서 너무 화가 나고 걱정과 불안이 가득합니다. 여러 번 매점 판매 품목 개선을 소통 부족 창구를 통해 요구했으나 달라진 것이 없으니 더 이상 그냥 넘기기 어려우며 매점 위생 상태 조사를 강력히 요구합니다,수업/학습 문제,높음,교무부
주기적으로 진행되는 학교 재난 대피 훈련이나 소방 훈련이 너무나 형식적이고 가짜로 진행되어 실제 비상 상황 시 아이들의 안전사고 위험이 묵과되고 있습니다. 사이렌이 울려도 교사들은 교무실에서 잡담을 나누고 학생들은 교실에서 스마트폰을 만지며 장난을 치는 등 생활지도가 완전히 방치되어 있다고 하네요. 안전 불감증이 만연한 학교 모습을 보며 학부모 입장에서 납득하기 어렵고 큰 화재나 사고가 나면 어쩌나 걱정과 불안이 극에 달합니다. 여러 번 실전 같은 안전 교육 훈련을 촉구했으나 소통 부족으로 매번 흐지부지 넘어가니 매우 실망스럽고 학교 운영 전반에 대한 책임 있는 설명이 필요합니다,수업/학습 문제,높음,교무부
학교 방송 시설이 너무 노후화되어 조회 시간이나 공지사항 방송 시 지직거리는 소음만 나고 목소리가 전혀 들리지 않는 교실이 많습니다. 이 때문에 중요한 학사 안내나 재난 대피 공지를 제대로 듣지 못해 아이들이 우왕좌왕하는 사태가 벌어지고 있는데도 수개월째 방치되고 있습니다. 소통 부족의 원인이 학교 시설 낙후에 있음에도 행정실은 예산 타령만 하니 정말 이해가 되지 않습니다. 아이는 안내 방송을 못 들어 준비물을 챙기지 못해 담임교사에게 혼났다며 억울함에 집에 와서 울었습니다. 계속 같은 문제가 반복되고 있는 이 한심한 교육 환경을 개선해 주시고 명확한 해명을 요구합니다,수업/학습 문제,보통,교무부
학교 청소 구역 배정 시 특정 학급이나 저학년 아이들에게만 운동장 화단 잡초 뽑기나 쓰레기장 정리 등 힘들고 지저분한 환경 관리를 전가하는 불평등이 존재합니다. 고학년 학급은 편하게 교실 청소만 하는데 왜 우리 아이 학급만 이런 중노동에 가까운 청소를 매일 도맡아 하며 방치되었다고 느끼는 상황을 겪어야 하나요. 아이는 먼지를 들이마셔 기침을 달고 살고 청소 때문에 학원 시간에 늦어 사교육 진도 문제까지 발생하고 있습니다. 여러 번 담임교사를 통해 공평한 구역 배정을 문의했지만 개선되지 않았으니 학부모 입장에서 납득하기 어렵고 학교의 차별적 행정에 너무 화가 나고 실망스럽습니다,수업/학습 문제,보통,교무부
학생증 발급 업무 처리가 터무니없이 지연되어 학기 시작 후 두 달이 지나도록 아이들이 학생증 없이 학교생활을 하고 있습니다. 이 때문에 지역 도서관 이용이나 학생 할인 혜택을 받지 못해 불편함이 이만저만이 아니며 학교 내부 시설 이용 시에도 신원 확인 문제로 번거로움을 겪고 있습니다. 행정실의 무능함과 나태함 때문에 아이들이 겪는 소외감과 불편을 학교는 왜 방치하고 있는 건가요. 여러 번 조속한 발급을 독촉했으나 소통 부족으로 명확한 일정을 알려주지 않아 매우 실망스럽습니다. 도대체 왜 이런 식으로 무책임하게 행정이 운영되는지 책임 있는 설명과 즉각적인 발급을 촉구합니다,수업/학습 문제,보통,교무부
학교 주변 정화구역 내에 청소년 유해업소인 변종 룸카페와 성인 오락실이 버젓이 영업을 하고 있음에도 학교 당국은 아무런 단속 요구나 조치를 취하지 않고 있습니다. 아이들의 정서 건강을 해치고 범죄 및 사고 위험이 도사리고 있는 유해 환경을 교육 기관이 방관하고 있다는 사실에 학부모로서 분노를 금할 길이 없습니다. 아이는 하교 길 골목이 무섭고 불쾌하다며 등교 자체를 싫어하게 되었습니다. 여러 번 유해업소 철거를 위한 관계 기관 합동 단속을 건의했으나 소통 부족으로 달라진 것이 없으니 학부모 입장에서 납득하기 어렵고 불신만 깊어집니다. 책임 있는 대책을 원합니다,수업/학습 문제,높음,교무부
체력 검사 시 아이들의 신체 프라이버시가 전혀 보호되지 않고 전교생이 보는 앞에서 몸무게와 체지방률이 공개되는 인권침해성 운영 방식 불만이 너무나 큽니다. 사춘기 예민한 아이들이 친구들의 놀림감이 되어 정신적 학대에 가까운 상처를 받고 심각한 정서적 걱정과 불안을 호소하고 있습니다. 우리 아이는 체력 측정 날 이후로 학습 의욕이 크게 떨어졌고 우울증 증세까지 보이며 집에 와서 펑펑 울었습니다. 도대체 왜 이런 식으로 비교육적이고 강압적으로 행사가 진행되는 건가요. 여러 번 비공개 측정을 요구했으나 소통 부족으로 무시당했으니 더 이상 그냥 넘기기 어렵고 엄중히 항의합니다,수업/학습 문제,높음,교무부
가정통신문 배부 방식이 여전히 종이 인쇄물 위주로 진행되다 보니 아이가 가방에 넣어두고 전달하지 않으면 학부모가 중요 행사를 누락하는 사태가 발생합니다. 이번에도 수익자 부담 경비 납부 기한을 놓쳐 아이가 교실에서 미납자로 분류되어 담임교사에게 무안을 당했다는데 너무 억울하고 화가 납니다. 디지털 시대에 왜 아직도 모바일 앱 소통 부족 문제를 해결하지 못하고 구시대적 방식을 고수하여 학부모와 학생에게 책임을 전가하는지 정말 이해가 되지 않습니다. 여러 번 전산화를 요구했음에도 달라진 것이 전혀 없으니 매우 실망스럽고 책임 있는 운영 개선을 촉구합니다,수업/학습 문제,보통,교무부
학교 셔틀버스 통학 차량의 노선 배정이 특정 아파트 단지 위주로만 편향되게 설계되어 소외 지역 아이들이 등교에 큰 어려움을 겪고 있습니다. 우리 아이는 버스를 타기 위해 새벽같이 일어나 대로변까지 걸어가야 하니 만성 피로에 시달리고 오전 교실 수업 시간 수업 이해 부족을 겪고 있습니다. 형평성 없는 버스 노선 관리 때문에 아이가 방치되었다고 느끼는 상황에서 왜 똑같은 학교 자치 비용을 내고 차별받아야 하는지 학부모 입장에서 납득하기 어렵습니다. 여러 번 노선 조정을 문의했지만 개선되지 않았고 소통 부족으로 일관하는 학교 측에 강력히 항의합니다,수업/학습 문제,보통,교무부
학교 내 사물함 시설이 너무 낡아 잠금장치가 부서져 있고 문이 덜렁거려 학생들이 개인 물품을 도난당하는 범죄 사고 위험에 노출되어 있습니다. 아이가 아끼는 참고서와 수행평가 과제물을 사물함에 넣어두었다가 분실하는 바람에 과제 부담과 평가 방식 불만이 겹쳐 집에 와서 울었습니다. 사유재산 보호와 최소한의 시설 관리를 이토록 성의 없이 방치하는 학교의 안일함에 너무 화가 나고 실망스럽습니다. 여러 번 행정실에 사물함 전면 교체 및 시설 위험 정비를 말씀드렸는데 달라진 것이 없으니 더 이상 그냥 넘기기 어렵고 학교장의 책임 있는 설명을 강력히 요구합니다,수업/학습 문제,높음,교무부
졸업식이나 입학식 같은 학교 공식 행사에서 내빈 소개와 교장 선생님의 지루한 훈화 말씀에만 한 시간 이상을 소요하여 아이들이 탈진하는 사태가 벌어집니다. 뙤약볕이나 혹한 속에서 아이들을 운동장에 세워두고 진행하는 권위주의적 행사는 학생 학대이자 안전사고 위험을 초래하는 심각한 구태입니다. 우리 아이는 행사 도중 어지러움증을 호소하며 쓰러질 뻔했다며 학교 행사가 공포스럽다고 불안해합니다. 주인공인 학생들을 들러리로 세우는 운영 태도가 정말 이해가 되지 않습니다. 여러 번 실내 진행이나 시간 단축을 건의했으나 소통 부족으로 묵살당했으니 책임 있는 설명을 요구합니다,수업/학습 문제,높음,교무부
학교 내 우편물이나 학부모 대상 택배 수령 시스템이 제대로 갖춰지지 않아 행정실 구석에 무방비로 방치되어 분실되는 사고 위험이 자주 발생합니다. 아이 교육에 필요한 교재를 학교로 주문했는데 행정실 직원이 수령 사실을 잊어버리거나 전달해 주지 않아 수업 진도 문제와 학습격차가 발생하는 피해를 보았습니다. 본인들의 업무 태만과 소통 부족으로 발생한 피해임에도 사과 한마디 없이 알아서 찾아가라는 식의 응대 태도에 너무 화가 나고 실망스럽습니다. 계속 같은 문제가 반복되고 있으니 더 이상 그냥 넘기기 어려우며 확실한 우편물 관리 대책을 내놓으십시오,수업/학습 문제,보통,교무부
학교 매점에서 카드 결제가 불가능하고 오직 현금 결제나 특정 계좌이체만 유도하여 아이들이 이용하는 데 큰 불편을 겪고 있으며 탈세 의혹까지 의심됩니다. 현금을 가지고 다니지 않는 요즘 아이들의 편의는 전혀 안중에도 없고 교실 밖 소비 환경을 이토록 낙후되게 방치하는 이유가 도대체 무엇인가요. 아이는 돈이 없어 친구들이 간식을 먹을 때 방치되었다고 느끼는 상황을 겪으며 소외감에 집에 와서 눈물을 흘렸습니다. 학부모 입장에서 납득하기 어려운 매점 운영 방식에 너무 화가 나고 여러 번 카드 단말기 설치를 문의했지만 개선되지 않았으니 철저한 세무 조사와 책임 있는 설명을 요구합니다,수업/학습 문제,보통,교무부
학교 자치위원회나 학부모회 임원 선출 과정이 투명한 투표 방식이 아니라 기존 임원진들의 친목 도모나 밀실 야합으로 사전 조율되어 진행된다는 사실에 심각한 실망과 불신을 느낍니다. 일반 학부모들의 참여 기회는 원천 차단된 채 소통 부족으로 일관하며 학교 운영 전반을 좌지우지하려 드는데 공교육 기관이 왜 이런 사조직처럼 굴러가는지 정말 이해가 되지 않습니다. 여러 번 투표 결과 및 회의록 전면 공개를 요구했으나 시정되지 않고 계속 같은 문제가 반복되고 있습니다. 불투명한 자치회 운영 체계를 더 이상 그냥 넘기기 어려우니 전면적인 재선거와 해명을 요구합니다,수업/학습 문제,보통,교무부
학교 내 분실물 보관소 관리가 전혀 되지 않아 아이들이 잃어버린 외투나 고가의 학용품이 며칠 만에 없어지거나 도난당하는 사고 위험이 빈번합니다. 분실물함에 누구나 접근할 수 있게 열어두고 CCTV조차 설치하지 않아 범죄를 방장하는 꼴인데 학교는 생활지도를 완전히 손 놓고 방치하고 있습니다. 우리 아이도 새로 산 체육복을 분실물함에서 도둑맞았다며 억울함에 집에 와서 펑펑 울었고 학교 친구들을 불신하게 되었습니다. 학부모 입장에서 납득하기 어려운 소홀한 물품 관리와 소통 부족에 너무 화가 나고 매우 실망스럽습니다. 확실한 보안 대책 수립을 촉구합니다,수업/학습 문제,높음,교무부
주말 학부모 공개수업이나 학교 축제 주차 관리 시스템이 엉망이어서 학교 운동장과 주변 도로가 거대한 주차장으로 변해 극심한 혼잡을 빚고 있습니다. 안내요원이나 교사 배치가 전혀 없어 차량들 간의 접촉 사고 위험과 아이들이 차 사이로 뛰어다니는 안전사고 위험이 매우 높은데도 행정실은 강 건너 불 구경하듯 방치하고 있습니다. 아이는 등교 행사 중 차에 치일 뻔했다며 가슴이 두근거리고 무섭다고 불안해합니다. 여러 번 주차 공간 예약제나 대중교통 이용 의무화를 건의했으나 소통 부족으로 달라진 것이 없으니 참다못해 엄중히 항의하며 책임 있는 설명을 요구합니다,수업/학습 문제,높음,교무부
학교 규칙 위반 시 부과되는 벌점 기준과 누적 벌점제 운영 방식 불만이 학부모와 학생들 사이에서 팽배합니다. 사소한 복장 불량이나 지각 한 번에 과도한 벌점을 남발하여 아이들을 잠재적 범죄자 취급하며 정서적 학대와 인권침해를 가하고 있습니다. 우리 아이는 수행평가 문제로 스트레스가 심한 와중에 억울한 벌점까지 받아 학습 의욕이 크게 떨어졌고 학교 가기를 두려워하고 있습니다. 생활지도라는 명목하에 자행되는 강압적인 통제 방식에 너무 화가 나고 실망스럽습니다. 여러 번 소통 부족 문제를 지적하며 벌점제 수정을 요구했으나 달라진 것이 없으니 명확한 답변을 바랍니다,수업/학습 문제,보통,교무부
개인정보 보호법이 강화되었음에도 불구하고 학급 단체 단톡방이나 학교 게시판에 아이들의 시험 성적 순위와 수행평가 미제출자 명단이 버젓이 공개되어 심각한 인권침해를 당했습니다. 아이들의 사생활을 보호해야 할 교사가 오히려 앞장서서 낙인을 찍고 아이를 교실에서 방치되었다고 느끼는 상황으로 내몰다니 너무 화가 나고 피가 거꾸로 솟습니다. 아이는 수치심에 하루 종일 울기만 했고 등교 거부 증세까지 보이고 있습니다. 학부모 입장에서 납득하기 어려운 미숙한 개인정보 보호 사고 위험에 대해 강력히 항의하며 해당 담당교사의 공식 사과와 책임 있는 설명을 요구합니다,수업/학습 문제,높음,교무부
학교 폭력 예방 교육이나 생명 존중 교육이 시청각 교재만 대충 틀어주는 형식적인 방식으로 진행되어 실질적인 교육 효과가 전무합니다. 교실 안에서는 여전히 교묘한 따돌림과 폭력 사고 위험이 존재하는데 교사들은 영상만 틀어놓고 업무를 보며 생활지도를 방치하고 있으니 정말 이해가 되지 않습니다. 아이는 실효성 없는 교육을 보며 오히려 소외감과 무기력함을 느꼈고 학습 의욕이 크게 떨어졌다고 합니다. 여러 번 외부 전문 강사 초빙이나 토론식 교육으로 전환해 달라고 문의했지만 개선되지 않았고 소통 부족으로 일관하는 학교의 안일한 태도에 매우 실망스럽습니다,수업/학습 문제,보통,교무부
학교 앨범이나 행사 사진 촬영 시 특정 아이들 위주로만 단독샷을 많이 찍어주고 우리 아이처럼 조용한 아이들은 단체 사진 구석에만 배치하는 차별적 운영에 깊은 실망과 분노를 느낍니다. 돈은 똑같이 내고 참여하는데 왜 사진첩에서조차 소외감을 느끼고 방치되었다고 느끼는 상황이어야 하냐며 아이는 자기 얼굴이 나온 사진이 거의 없다며 속상해서 집에 와서 눈물을 흘렸습니다. 교육적 배려가 눈 씻고 봐도 없는 부당한 행태에 학부모 입장에서 납득하기 어렵고 너무 화가 납니다. 여러 번 촬영 분량 균등 배분을 말씀드렸는데 달라진 것이 없으니 책임 있는 설명을 요구합니다,수업/학습 문제,보통,교무부
학부모 총회나 상담 주간 일정이 오직 평일 낮 시간대로만 일방적으로 지정되어 직장에 다니는 맞벌이 학부모들의 참여 기회를 원천적으로 배제하고 있습니다. 소통 부족의 극치를 달리는 이러한 행정 편의주의적 운영 때문에 우리 아이 담임교사 면담을 한 번도 못 해 아이의 진도 문제나 학업 격차를 파악하지 못해 불안과 걱정이 가득합니다. 아이는 엄마가 학교 행사에 오지 못해 교실에서 기가 죽었다며 울상을 짓는데 직장인 부모를 죄인으로 만드는 학교 시스템에 너무 화가 나고 실망이 너무나 큽니다,수업/학습 문제,보통,교무부
학교 청소용역 업체 선정 과정에서 노동법을 위반하거나 자격 요건이 미달되는 부실 업체가 선정되어 교내 청결 상태가 형편없는 수준으로 방치되고 있습니다. 화장실과 복도 구석에 먼지와 오물이 그대로 쌓여 있어 유해 물질 노출 및 감염병 위생 사고 위험이 매우 높은데 학교는 계약 조건만 들이밀며 소통 부족으로 일관합니다. 아이는 화장실이 너무 더럽고 냄새가 나서 학교에서 용변을 보지 못하겠다며 등교 자체를 싫어하게 되었습니다. 도대체 왜 이런 식으로 부실하게 학교 시설 위생이 운영되는 건가요. 학부모 입장에서 납득하기 어려우니 즉각적인 정밀 감사와 해명을 원합니다,수업/학습 문제,높음,교무부
양성평등 교육이라는 명목하에 남학생과 여학생의 신체적 차이를 무시하고 무거운 급식 카트 운반이나 교실 책걸상 재배치 등 육체노동을 남학생들에게만 전가하는 성차별적 생활지도가 지속되고 있습니다. 우리 아이는 매일 무거운 가구를 나르다가 손목 인대가 늘어나는 부상을 당했는데도 담당교사는 남자가 그것도 못 하냐며 응대 태도가 불량하여 너무 화가 납니다. 신체 사고 위험이 있는 중노동을 특정 성별에만 강요하는 인권침해 행태를 학부모 입장에서 납득하기 어렵습니다. 여러 번 공평한 업무 분담을 요구했으나 소통 부족으로 개선되지 않았으니 책임 있는 설명을 청합니다,수업/학습 문제,높음,교무부
